textid	target	model	tokenizer	predicted	prob	condition
ex45	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7039390802383423	lexical_overlap
ex46	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8622356653213501	lexical_overlap
ex47	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7804772853851318	lexical_overlap
ex48	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7370174527168274	lexical_overlap
ex49	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8625509142875671	lexical_overlap
ex50	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6924068927764893	lexical_overlap
ex51	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.830888569355011	lexical_overlap
ex52	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5705792903900146	lexical_overlap
ex53	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5799723863601685	lexical_overlap
ex54	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7532442212104797	lexical_overlap
ex55	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4850499331951141	lexical_overlap
ex56	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5451965928077698	lexical_overlap
ex57	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5639575719833374	lexical_overlap
ex58	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4652578830718994	lexical_overlap
ex59	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8346951603889465	lexical_overlap
ex60	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.689752995967865	lexical_overlap
ex61	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5298716425895691	lexical_overlap
ex62	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4667986929416656	lexical_overlap
ex63	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5901743769645691	lexical_overlap
ex64	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8638206124305725	lexical_overlap
ex65	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4448607861995697	lexical_overlap
ex66	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7125141024589539	lexical_overlap
ex67	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.780869722366333	lexical_overlap
ex68	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6610629558563232	lexical_overlap
ex69	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4527086019515991	lexical_overlap
ex70	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.457144558429718	lexical_overlap
ex71	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.644472599029541	lexical_overlap
ex72	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5186957120895386	lexical_overlap
ex73	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7794385552406311	lexical_overlap
ex74	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5925871729850769	lexical_overlap
ex75	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5515627264976501	lexical_overlap
ex76	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5533230304718018	lexical_overlap
ex77	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5488102436065674	lexical_overlap
ex78	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.740776538848877	lexical_overlap
ex79	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6818620562553406	lexical_overlap
ex80	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.478596568107605	lexical_overlap
ex81	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6627745032310486	lexical_overlap
ex82	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8871505260467529	lexical_overlap
ex83	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8437867164611816	lexical_overlap
ex84	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8113088607788086	lexical_overlap
ex85	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.805040717124939	lexical_overlap
ex86	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5723586082458496	lexical_overlap
ex87	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.543432891368866	lexical_overlap
ex88	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8446108102798462	lexical_overlap
ex89	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5594083070755005	lexical_overlap
ex90	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7255881428718567	lexical_overlap
ex91	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7258961200714111	lexical_overlap
ex92	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6388292908668518	lexical_overlap
ex93	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5087119936943054	lexical_overlap
ex94	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5333009958267212	lexical_overlap
ex95	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5611578226089478	lexical_overlap
ex96	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7145172953605652	lexical_overlap
ex97	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7565635442733765	lexical_overlap
ex98	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4659873843193054	lexical_overlap
ex99	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5887265801429749	lexical_overlap
ex100	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8670377135276794	lexical_overlap
ex101	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6272363662719727	lexical_overlap
ex102	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7151727080345154	lexical_overlap
ex103	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.504973828792572	lexical_overlap
ex104	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5527884364128113	lexical_overlap
ex105	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5121050477027893	lexical_overlap
ex106	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8738554120063782	lexical_overlap
ex107	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4927590489387512	lexical_overlap
ex108	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7523148655891418	lexical_overlap
ex109	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8883203268051147	lexical_overlap
ex110	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7368645071983337	lexical_overlap
ex111	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5013448596000671	lexical_overlap
ex112	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6263989806175232	lexical_overlap
ex113	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.820228099822998	lexical_overlap
ex114	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.6328554749488831	lexical_overlap
ex115	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6129849553108215	lexical_overlap
ex116	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8722829222679138	lexical_overlap
ex117	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6226944923400879	lexical_overlap
ex118	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8306577205657959	lexical_overlap
ex119	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7508936524391174	lexical_overlap
ex120	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4826904237270355	lexical_overlap
ex121	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5184730291366577	lexical_overlap
ex122	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8055098652839661	lexical_overlap
ex123	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7810284495353699	lexical_overlap
ex124	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5234547257423401	lexical_overlap
ex125	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4903883039951324	lexical_overlap
ex126	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6353546380996704	lexical_overlap
ex127	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5992159843444824	lexical_overlap
ex128	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.749991238117218	lexical_overlap
ex129	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7071311473846436	lexical_overlap
ex130	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8839141726493835	lexical_overlap
ex131	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6517935395240784	lexical_overlap
ex132	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6683254241943359	lexical_overlap
ex133	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7935318946838379	lexical_overlap
ex134	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.828555703163147	lexical_overlap
ex135	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6308808922767639	lexical_overlap
ex136	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4183386862277984	lexical_overlap
ex137	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7728481888771057	lexical_overlap
ex138	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4611234366893768	lexical_overlap
ex139	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7493811845779419	lexical_overlap
ex140	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6164325475692749	lexical_overlap
ex141	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5654973983764648	lexical_overlap
ex142	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4844711422920227	lexical_overlap
ex143	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4771702885627746	lexical_overlap
ex144	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7453679442405701	lexical_overlap
ex145	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7716620564460754	lexical_overlap
ex146	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6488340497016907	lexical_overlap
ex147	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5683291554450989	lexical_overlap
ex148	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8655751943588257	lexical_overlap
ex149	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6119005084037781	lexical_overlap
ex150	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.816831648349762	lexical_overlap
ex151	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.571888267993927	lexical_overlap
ex152	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6611011624336243	lexical_overlap
ex153	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8676430583000183	lexical_overlap
ex154	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7326416969299316	lexical_overlap
ex155	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.792132556438446	lexical_overlap
ex156	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5721620917320251	lexical_overlap
ex157	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4685201048851013	lexical_overlap
ex158	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4504472315311432	lexical_overlap
ex159	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7354137301445007	lexical_overlap
ex160	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7601826190948486	lexical_overlap
ex161	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8125076293945312	lexical_overlap
ex162	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6710167527198792	lexical_overlap
ex163	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5724933743476868	lexical_overlap
ex164	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6934482455253601	lexical_overlap
ex165	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8538916707038879	lexical_overlap
ex166	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7531326413154602	lexical_overlap
ex167	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6139039993286133	lexical_overlap
ex168	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8653620481491089	lexical_overlap
ex169	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4574309289455414	lexical_overlap
ex170	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4440987110137939	lexical_overlap
ex171	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7502711415290833	lexical_overlap
ex172	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4355990588665008	lexical_overlap
ex173	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6040118932723999	lexical_overlap
ex174	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6430634260177612	lexical_overlap
ex175	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7644649744033813	lexical_overlap
ex176	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7772014141082764	lexical_overlap
ex177	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4488976001739502	lexical_overlap
ex178	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.433475911617279	lexical_overlap
ex179	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8614134788513184	lexical_overlap
ex180	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8803120851516724	lexical_overlap
ex181	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7685390710830688	lexical_overlap
ex182	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7281580567359924	lexical_overlap
ex183	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7006431221961975	lexical_overlap
ex184	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.728119969367981	lexical_overlap
ex185	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8898757100105286	lexical_overlap
ex186	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7610791325569153	lexical_overlap
ex187	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7202557325363159	lexical_overlap
ex188	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8550695776939392	lexical_overlap
ex189	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5525694489479065	lexical_overlap
ex190	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.655905544757843	lexical_overlap
ex191	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7746707201004028	lexical_overlap
ex192	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5111411213874817	lexical_overlap
ex193	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.629160463809967	lexical_overlap
ex194	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8498730063438416	lexical_overlap
ex195	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7919612526893616	lexical_overlap
ex196	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7229148149490356	lexical_overlap
ex197	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4407006502151489	lexical_overlap
ex198	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.44641974568367	lexical_overlap
ex199	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5744121074676514	lexical_overlap
ex200	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7335271835327148	lexical_overlap
ex201	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7513812780380249	lexical_overlap
ex202	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8332385420799255	lexical_overlap
ex203	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7856366038322449	lexical_overlap
ex204	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6133568286895752	lexical_overlap
ex205	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7055208086967468	lexical_overlap
ex206	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4648085534572601	lexical_overlap
ex207	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7915624380111694	lexical_overlap
ex208	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5899199843406677	lexical_overlap
ex209	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6045972108840942	lexical_overlap
ex210	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4908474385738373	lexical_overlap
ex211	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8712552785873413	lexical_overlap
ex212	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.740121066570282	lexical_overlap
ex213	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5361706614494324	lexical_overlap
ex214	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5311794281005859	lexical_overlap
ex215	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4626805782318115	lexical_overlap
ex216	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6476487517356873	lexical_overlap
ex217	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4783553183078766	lexical_overlap
ex218	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7161986231803894	lexical_overlap
ex219	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5935573577880859	lexical_overlap
ex220	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7443000078201294	lexical_overlap
ex221	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6146431565284729	lexical_overlap
ex222	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6262820959091187	lexical_overlap
ex223	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4805696606636047	lexical_overlap
ex224	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.496367871761322	lexical_overlap
ex225	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8024351596832275	lexical_overlap
ex226	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7739643454551697	lexical_overlap
ex227	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.9224030375480652	lexical_overlap
ex228	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.6911478042602539	lexical_overlap
ex229	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4856477379798889	lexical_overlap
ex230	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4754280745983124	lexical_overlap
ex231	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4592017531394958	lexical_overlap
ex232	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.75046306848526	lexical_overlap
ex233	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6647377014160156	lexical_overlap
ex234	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7384936213493347	lexical_overlap
ex235	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4749404788017273	lexical_overlap
ex236	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5687332153320312	lexical_overlap
ex237	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4810267090797424	lexical_overlap
ex238	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.512576699256897	lexical_overlap
ex239	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4680264592170715	lexical_overlap
ex240	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4891400039196014	lexical_overlap
ex241	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.520305335521698	lexical_overlap
ex242	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6484725475311279	lexical_overlap
ex243	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7344009876251221	lexical_overlap
ex244	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8257918357849121	lexical_overlap
ex245	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5876256823539734	lexical_overlap
ex246	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8332002758979797	lexical_overlap
ex247	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5060814619064331	lexical_overlap
ex248	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8293085098266602	lexical_overlap
ex249	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6965085864067078	lexical_overlap
ex250	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6174691319465637	lexical_overlap
ex251	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6570988297462463	lexical_overlap
ex252	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6191290616989136	lexical_overlap
ex253	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6732710003852844	lexical_overlap
ex254	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7568418979644775	lexical_overlap
ex255	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7711547017097473	lexical_overlap
ex256	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4894516468048095	lexical_overlap
ex257	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5225483775138855	lexical_overlap
ex258	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5308952927589417	lexical_overlap
ex259	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8807097673416138	lexical_overlap
ex260	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5575534105300903	lexical_overlap
ex261	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8826212286949158	lexical_overlap
ex262	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7252013683319092	lexical_overlap
ex263	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7656291127204895	lexical_overlap
ex264	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7254971265792847	lexical_overlap
ex265	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5728151798248291	lexical_overlap
ex266	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8738998770713806	lexical_overlap
ex267	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8002879023551941	lexical_overlap
ex268	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8780902028083801	lexical_overlap
ex269	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6522485613822937	lexical_overlap
ex270	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.839322030544281	lexical_overlap
ex271	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4644257128238678	lexical_overlap
ex272	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.548429012298584	lexical_overlap
ex273	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5814296007156372	lexical_overlap
ex274	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8583081960678101	lexical_overlap
ex275	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7459565997123718	lexical_overlap
ex276	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7377081513404846	lexical_overlap
ex277	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.765622615814209	lexical_overlap
ex278	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7465085983276367	lexical_overlap
ex279	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5827829837799072	lexical_overlap
ex280	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5616673827171326	lexical_overlap
ex281	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6212888360023499	lexical_overlap
ex282	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4617250561714172	lexical_overlap
ex283	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.636569619178772	lexical_overlap
ex284	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.76913982629776	lexical_overlap
ex285	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7927446961402893	lexical_overlap
ex286	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7104601860046387	lexical_overlap
ex287	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.853051483631134	lexical_overlap
ex288	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8350112438201904	lexical_overlap
ex289	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4388585388660431	lexical_overlap
ex290	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6684815883636475	lexical_overlap
